,ema3,ema13,ema144,high,low,close,open,start,end,buy,sell,loss,balance,date
1496662200.0,2590.817714285714,2582.489467017395,2534.3658910553168,2600.0,2584.158,2588.0,2584.175,1496662200.0,1496664000.0,,,,480.24520586584646,2017-06-05 16:30:00
1496664000.0,2588.8052857142857,2583.4376304010007,2535.45730320326,2590.815,2571.0,2584.001,2588.0,1496664000.0,1496665800.0,,,,480.06360529799997,2017-06-05 17:00:00
1496665800.0,2585.854714285714,2583.9445220265684,2536.4571135402953,2595.405,2579.951,2585.137,2585.276,1496665800.0,1496667600.0,,,,479.3218068599835,2017-06-05 17:30:00
1496667600.0,2585.221428571429,2584.4477822850818,2537.4661206324085,2595.481,2578.224,2583.502,2595.361,1496667600.0,1496669400.0,,,,479.5325302972395,2017-06-05 18:00:00
1496669400.0,2584.040428571429,2584.3018311003884,2538.462998948143,2593.999,2580.0,2587.505,2585.256,1496669400.0,1496671200.0,,0.12492858349999998,,479.229244364217,2017-06-05 18:30:00
1496671200.0,2586.023,2584.9932422813013,2539.554257118912,2594.0,2580.0,2589.719,2592.834,1496671200.0,1496673000.0,0.18502380289889295,,,478.7500151199,2017-06-05 19:00:00
1496673000.0,2588.1982857142857,2586.1581280425144,2540.6520532251725,2608.54,2582.676,2603.986,2585.03,1496673000.0,1496674800.0,,,,478.6804981720729,2017-06-05 19:30:00
1496674800.0,2597.555285714286,2589.27943440914,2541.959233894457,2624.999,2599.02,2624.999,2603.987,1496674800.0,1496676600.0,,,,481.3175930334925,2017-06-05 20:00:00
1496676600.0,2613.9552857142853,2595.495129541799,2543.555370505325,2630.458,2607.269,2615.286,2625.0,1496676600.0,1496678400.0,,,,485.2016102987208,2017-06-05 20:30:00
1496678400.0,2616.4468571428574,2599.4147085592363,2544.9577057685633,2617.067,2604.8,2612.981,2615.287,1496678400.0,1496680200.0,,,,483.4062712373226,2017-06-05 21:00:00
1496680200.0,2615.3564285714288,2601.9702193070198,2546.304656886553,2617.999,2603.006,2604.999,2612.981,1496680200.0,1496682000.0,,,,482.9802178514971,2017-06-05 21:30:00
1496682000.0,2608.7491428571425,2602.5931821078125,2547.4919089352043,2618.0,2603.0,2612.077,2603.006,1496682000.0,1496683800.0,,,,481.50483471672084,2017-06-05 22:00:00
1496683800.0,2610.183857142857,2604.4020228587588,2548.8433272466136,2624.269,2612.078,2620.03,2612.078,1496683800.0,1496685600.0,,,,482.8131235951907,2017-06-05 22:30:00
1496685600.0,2615.6104285714287,2607.325710387371,2550.2614961107606,2630.0,2610.01,2624.999,2620.03,1496685600.0,1496687400.0,,,,484.28314640537303,2017-06-05 23:00:00
1496687400.0,2621.733285714286,2610.6739733538766,2551.7371950573706,2630.0,2613.113,2624.002,2624.0,1496687400.0,1496689200.0,,,,485.2016102987208,2017-06-05 23:30:00
1496689200.0,2623.7194285714286,2613.4683016505764,2553.1880489939676,2635.08,2623.787,2634.999,2629.999,1496689200.0,1496691000.0,,,,485.01732603595815,2017-06-06 00:00:00
1496691000.0,2630.4284285714284,2617.6539219484866,2554.8028455692643,2642.679,2630.0,2634.999,2635.08,1496691000.0,1496692800.0,,,,487.0499980897208,2017-06-06 00:30:00
1496692800.0,2633.428,2621.2779875933074,2556.3795689499707,2650.0,2634.134,2647.465,2635.0,1496692800.0,1496694600.0,,,,487.0499980897208,2017-06-06 01:00:00
1496694600.0,2642.1224285714284,2626.3535524122935,2558.107540577256,2674.44,2641.204,2664.987,2648.0,1496694600.0,1496696400.0,,,,489.3541983099815,2017-06-06 01:30:00
1496696400.0,2655.6967142857143,2633.5478980643934,2560.0854533512133,2692.373,2658.82,2679.002,2664.987,1496696400.0,1496698200.0,,,,492.5929433973717,2017-06-06 02:00:00
1496698200.0,2670.4924285714287,2641.711014004987,2562.239519610355,2684.423,2645.015,2659.0,2679.5,1496698200.0,1496700000.0,,,,495.18345888645814,2017-06-06 02:30:00
1496700000.0,2665.5701428571433,2644.9376483023602,2564.040940739758,2682.73,2656.836,2671.0,2658.427,1496700000.0,1496701800.0,,,,491.48631362689997,2017-06-06 03:00:00
1496701800.0,2668.7145714285716,2649.900898866638,2566.003827486561,2682.731,2660.725,2678.612,2668.828,1496701800.0,1496703600.0,,,,493.7043789761,2017-06-06 03:30:00
1496703600.0,2673.6354285714287,2655.463270388454,2568.017648239787,2684.652,2672.131,2678.021,2672.131,1496703600.0,1496705400.0,,,,495.11137176260917,2017-06-06 04:00:00
1496705400.0,2677.186857142857,2660.3110944307455,2569.991587697821,2690.999,2679.35,2690.999,2682.696,1496705400.0,1496707200.0,,,,495.0021320441611,2017-06-06 04:30:00
1496707200.0,2685.5214285714287,2666.4516917605824,2572.104430156101,2710.0,2691.0,2709.989,2691.0,1496707200.0,1496709000.0,,,,497.4009697193208,2017-06-06 05:00:00
1496709000.0,2699.996428571428,2674.673574686818,2574.4963280479324,2748.443,2708.417,2747.931,2709.989,1496709000.0,1496710800.0,,,,500.9110581344299,2017-06-06 05:30:00
1496710800.0,2728.9572857142857,2687.8750870114436,2577.449449364338,2748.43,2705.588,2720.672,2747.932,1496710800.0,1496712600.0,,,,507.9242110910421,2017-06-06 06:00:00
1496712600.0,2726.934142857143,2694.7119982160516,2579.9552682764274,2745.15,2720.673,2740.561,2720.673,1496712600.0,1496714400.0,,,,502.88569081155515,2017-06-06 06:30:00
1496714400.0,2735.931285714286,2703.611407720585,2582.7079943014337,2808.88,2745.0,2800.999,2745.0,1496714400.0,1496716200.0,,,,506.5619492890751,2017-06-06 07:00:00
1496716200.0,2772.2557142857145,2721.2186751684644,2586.3814354625883,2843.902,2779.613,2841.998,2800.999,1496716200.0,1496718000.0,,,,517.7332354203209,2017-06-06 07:30:00
1496718000.0,2815.793,2742.802693535256,2590.662712322707,2880.0,2812.003,2832.681,2841.998,1496718000.0,1496719800.0,,,,525.3114405246417,2017-06-06 08:00:00
1496719800.0,2830.8169999999996,2759.3749101663025,2594.7368660036695,2834.999,2760.0,2820.574,2832.681,1496719800.0,1496721600.0,,,,523.5892976197671,2017-06-06 08:30:00
1496721600.0,2827.0937142857147,2771.268683977085,2598.5996161585776,2854.999,2811.001,2838.281,2820.57,1496721600.0,1496723400.0,,,,521.3514545212034,2017-06-06 09:00:00
1496723400.0,2832.4218571428573,2784.832228844229,2602.683335054456,2858.99,2834.462,2835.523,2838.281,1496723400.0,1496725200.0,,,,524.6243947827271,2017-06-06 09:30:00
1496725200.0,2834.175428571429,2795.7356474359367,2606.6968918562097,2846.0,2805.0,2805.998,2835.523,1496725200.0,1496727000.0,,,,524.1146094299693,2017-06-06 10:00:00
1496727000.0,2819.0455714285717,2800.03699880714,2610.1670748211072,2834.025,2805.0,2831.002,2805.998,1496727000.0,1496728800.0,,,,518.6572444770418,2017-06-06 10:30:00
1496728800.0,2824.503857142857,2807.8655535520847,2614.0075018973416,2848.095,2826.332,2844.813,2833.958,1496728800.0,1496730600.0,,,,523.2789533096582,2017-06-06 11:00:00
1496730600.0,2835.322,2816.5672838774594,2617.99373521188,2866.732,2838.929,2839.2,2849.999,1496730600.0,1496732400.0,,,,525.8317616878082,2017-06-06 11:30:00
1496732400.0,2839.6325714285713,2822.6764500820905,2621.791285815511,2845.799,2832.69,2839.123,2839.2,1496732400.0,1496734200.0,,,,524.7942616207199,2017-06-06 12:00:00
1496734200.0,2839.9578571428574,2827.055668243,2625.5422916559805,2855.436,2825.77,2825.773,2839.111,1496734200.0,1496736000.0,,,,524.7800290347293,2017-06-06 12:30:00
1496736000.0,2831.5054285714286,2829.2117212961675,2629.0160031284954,2846.0,2825.772,2845.805,2826.564,1496736000.0,1496737800.0,,,,522.3124313337443,2017-06-06 13:00:00
1496737800.0,2839.127,2833.924663886506,2632.754402577833,2857.553,2840.906,2855.429,2845.805,1496737800.0,1496739600.0,,,,526.0151217566754,2017-06-06 13:30:00
1496739600.0,2848.4427142857144,2838.208190665669,2636.606861001176,2869.418,2843.123,2865.137,2846.004,1496739600.0,1496741400.0,,,,527.7940101667339,2017-06-06 14:00:00
1496741400.0,2859.601571428572,2842.5701810116943,2640.5416851739956,2869.418,2855.304,2862.002,2869.414,1496741400.0,1496743200.0,,,,529.5884250342367,2017-06-06 14:30:00
1496743200.0,2861.958714285715,2845.9987689469,2644.333277966836,2862.005,2833.682,2845.0,2862.0,1496743200.0,1496745000.0,,,,529.0089554617582,2017-06-06 15:00:00
1496745000.0,2852.7344285714285,2846.399750727082,2647.785498357311,2859.321,2840.682,2848.0,2845.0,1496745000.0,1496746800.0,,,,525.8663265394999,2017-06-06 15:30:00
1496746800.0,2849.1431428571427,2846.844678951025,2651.22493795156,2861.0,2848.0,2860.857,2848.0,1496746800.0,1496748600.0,,,,526.4208428768,2017-06-06 16:00:00
1496748600.0,2854.9182857142855,2849.410312019868,2654.842441714099,2870.07,2855.86,2860.186,2860.857,1496748600.0,1496750400.0,,,,528.7973150596887,2017-06-06 16:30:00
1496750400.0,2858.636857142857,2852.1557884514727,2658.3759979102724,2888.806,2854.067,2883.099,2860.1,1496750400.0,1496752200.0,,,,528.6732882389126,2017-06-06 17:00:00
1496752200.0,2873.375,2857.7357991293566,2662.2422398635126,2895.0,2876.36,2894.998,2883.099,1496752200.0,1496754000.0,,,,532.9084991844309,2017-06-06 17:30:00
1496754000.0,2886.6251428571427,2864.1759661208253,2666.2621799892486,2934.278,2890.0,2903.71,2895.0,1496754000.0,1496755800.0,,,,535.1078958169418,2017-06-06 18:00:00
1496755800.0,2898.276428571429,2871.2595201719755,2670.337697891749,2933.0,2900.0,2917.007,2909.302,1496755800.0,1496757600.0,,,,536.718211260461,2017-06-06 18:30:00
1496757600.0,2910.0637142857145,2879.5283819101314,2674.5849961706685,2920.0,2860.0,2860.28,2917.008,1496757600.0,1496759400.0,,,,539.1760125061537,2017-06-06 19:00:00
1496759400.0,2882.692,2877.5466545442964,2677.859544977917,2885.0,2830.0,2831.0,2860.28,1496759400.0,1496761200.0,,,,528.690663084148,2017-06-06 19:30:00
1496761200.0,2851.652428571429,2870.567609352715,2680.59255084747,2847.365,2807.669,2836.999,2831.0,1496761200.0,1496763000.0,,0.09401150909999997,,523.2785836321,2017-06-06 20:00:00
1496763000.0,2838.6108571428567,2865.3618869772486,2683.3802438814405,2857.53,2823.111,2843.03,2836.999,1496763000.0,1496764800.0,,,,522.7553050484,2017-06-06 20:30:00
1496764800.0,2839.588285714286,2861.6795696226927,2686.173641373424,2843.02,2750.0,2760.0,2836.202,1496764800.0,1496766600.0,,,,522.7553050484,2017-06-06 21:00:00
1496766600.0,2794.7227142857146,2844.8836016113223,2687.656068008467,2768.993,2695.1,2741.0,2757.492,1496766600.0,1496768400.0,,,,522.7553050484,2017-06-06 21:30:00
1496768400.0,2761.0042857142857,2827.7283012907747,2688.7717901647634,2747.0,2700.77,2739.0,2740.998,1496768400.0,1496770200.0,,,,522.7553050484,2017-06-06 22:00:00
1496770200.0,2742.5714285714284,2812.6267560940933,2689.805374346747,2807.081,2721.738,2783.668,2739.0,1496770200.0,1496772000.0,,,,522.7553050484,2017-06-06 22:30:00
1496772000.0,2764.8102857142853,2806.771752462076,2691.523901968375,2823.712,2770.769,2816.996,2783.66,1496772000.0,1496773800.0,,,,522.7553050484,2017-06-06 23:00:00
1496773800.0,2796.3314285714287,2807.2710554176056,2693.7830542440247,2817.999,2800.363,2813.998,2816.996,1496773800.0,1496775600.0,,,,522.7553050484,2017-06-06 23:30:00
1496775600.0,2810.5217142857146,2806.694028136509,2696.0010245032854,2842.891,2800.0,2828.001,2813.999,1496775600.0,1496777400.0,0.060621467884724875,,,522.7553050484,2017-06-07 00:00:00
1496777400.0,2822.428,2808.246691793002,2698.3743538293947,2852.0,2828.002,2848.75,2828.002,1496777400.0,1496779200.0,,,,524.8312800134382,2017-06-07 00:30:00
1496779200.0,2837.8571428571427,2812.809603412184,2701.058888147774,2849.89,2777.364,2815.021,2848.75,1496779200.0,1496781000.0,,,,528.6819590722499,2017-06-07 01:00:00
1496781000.0,2826.512142857143,2810.855558123208,2703.1813382870973,2871.447,2815.02,2869.999,2815.021,1496781000.0,1496782800.0,,,,522.4224017936023,2017-06-07 01:30:00
1496782800.0,2851.2554285714286,2819.520942433419,2706.151518266126,2878.39,2852.538,2861.59,2852.538,1496782800.0,1496784600.0,,,,532.6254300501618,2017-06-07 02:00:00
1496784600.0,2857.3398571428575,2826.211666432421,2708.9714125216,2871.0,2842.601,2854.937,2862.423,1496784600.0,1496786400.0,,,,531.064855554738,2017-06-07 02:30:00
1496786400.0,2858.9895714285713,2830.714541549693,2711.6678543456455,2874.34,2852.762,2865.291,2853.001,1496786400.0,1496788200.0,,,,529.8301662791933,2017-06-07 03:00:00
1496788200.0,2861.804,2836.149511063996,2714.4571074389114,2879.998,2825.001,2862.342,2857.001,1496788200.0,1496790000.0,,,,531.7517013399162,2017-06-07 03:30:00
1496790000.0,2862.1267142857146,2842.1691779748157,2717.143113710466,2875.258,2840.842,2849.0,2862.342,1496790000.0,1496791800.0,,,,531.2044146010644,2017-06-07 04:00:00
1496791800.0,2855.1392857142855,2845.548825720599,2719.596511810574,2883.758,2837.802,2871.9,2849.0,1496791800.0,1496793600.0,,,,528.7283550318,2017-06-07 04:30:00
1496793600.0,2863.991714285715,2852.271308356752,2722.3928269783178,2885.0,2820.019,2851.916,2871.9,1496793600.0,1496795400.0,,,,532.97822492658,2017-06-07 05:00:00
1496795400.0,2857.209142857143,2853.7395836892592,2724.9413307734376,2867.934,2822.238,2829.0,2851.916,1496795400.0,1496797200.0,,,,529.2695175039912,2017-06-07 05:30:00
1496797200.0,2841.676,2850.4725371479262,2727.0482700443395,2839.319,2800.01,2830.0,2829.0,1496797200.0,1496799000.0,,0.1658838382,,525.0166782678,2017-06-07 06:00:00
1496799000.0,2832.845142857143,2847.904054392071,2729.1458994305626,2838.0,2810.428,2829.499,2826.38,1496799000.0,1496800800.0,,,,524.4916615895,2017-06-07 06:30:00
1496800800.0,2829.570857142857,2845.308102726099,2731.234694196532,2838.0,2810.0,2825.475,2823.001,1496800800.0,1496802600.0,,,,524.4916615895,2017-06-07 07:00:00
1496802600.0,2827.271142857143,2841.9567577250864,2733.273177555028,2849.997,2810.001,2849.393,2825.475,1496802600.0,1496804400.0,,,,524.4916615895,2017-06-07 07:30:00
1496804400.0,2839.717285714286,2843.78411475851,2735.6140323803593,2855.0,2838.5,2838.5,2849.399,1496804400.0,1496806200.0,,,,524.4916615895,2017-06-07 08:00:00
1496806200.0,2839.7515714285714,2842.3281504709985,2737.7471302063304,2843.095,2830.012,2830.012,2838.5,1496806200.0,1496808000.0,,,,524.4916615895,2017-06-07 08:30:00
1496808000.0,2835.205857142857,2839.865851306222,2739.7085133780874,2858.247,2828.954,2851.729,2830.012,1496808000.0,1496809800.0,,,,524.4916615895,2017-06-07 09:00:00
1496809800.0,2843.634285714286,2841.4891845948528,2741.9913123329225,2858.237,2832.86,2840.483,2851.729,1496809800.0,1496811600.0,0.1348205834739206,,,524.4916615895,2017-06-07 09:30:00
1496811600.0,2842.200285714286,2840.7932784938143,2744.0317954316006,2847.996,2810.0,2835.6,2840.483,1496811600.0,1496813400.0,,,,521.9008674441807,2017-06-07 10:00:00
1496813400.0,2839.299285714286,2839.4561700085515,2745.950276664596,2848.843,2835.0,2846.387,2835.4,1496813400.0,1496815200.0,,0.08573666289999998,,521.00368131924,2017-06-07 10:30:00
1496815200.0,2842.4615714285715,2840.388129585417,2748.0397909324906,2848.929,2837.005,2840.001,2844.84,1496815200.0,1496817000.0,0.1299841726696756,,,520.4826776379,2017-06-07 11:00:00
1496817000.0,2841.1968571428574,2839.622831586022,2750.009344717495,2848.0,2781.827,2806.0,2840.001,1496817000.0,1496818800.0,,,,518.7956360104554,2017-06-07 11:30:00
1496818800.0,2821.484142857143,2833.7975919981254,2751.378323927165,2830.623,2781.6,2822.031,2806.254,1496818800.0,1496820600.0,,,0.1826744554,492.2898282762,2017-06-07 12:00:00
1496820600.0,2820.0178571428573,2831.9615373776396,2753.011557605164,2838.996,2810.233,2820.0,2822.031,1496820600.0,1496822400.0,,,,492.2898282762,2017-06-07 12:30:00
1496822400.0,2818.5802857142853,2830.030170765552,2754.577109385884,2827.197,2804.049,2806.449,2826.469,1496822400.0,1496824200.0,,,,492.2898282762,2017-06-07 13:00:00
1496824200.0,2812.5467142857137,2826.148395423249,2755.876217406619,2823.419,2803.001,2812.111,2806.447,1496824200.0,1496826000.0,,,,492.2898282762,2017-06-07 13:30:00
1496826000.0,2811.6202857142857,2823.8456032440313,2757.2146839371208,2828.175,2812.053,2821.26,2815.994,1496826000.0,1496827800.0,,,,492.2898282762,2017-06-07 14:00:00
1496827800.0,2816.5301428571433,2822.850059534315,2758.6404836159504,2842.0,2823.686,2839.04,2823.686,1496827800.0,1496829600.0,,,,492.2898282762,2017-06-07 14:30:00
1496829600.0,2830.1130000000003,2825.1749272524094,2760.3933407376744,2849.51,2831.0,2832.647,2839.02,1496829600.0,1496831400.0,0.17340010294895458,,,492.2898282762,2017-06-07 15:00:00
1496831400.0,2832.846857142857,2826.301014875921,2762.032260979724,2856.36,2831.091,2846.003,2832.647,1496831400.0,1496833200.0,,,,490.6901000063116,2017-06-07 15:30:00
1496833200.0,2841.1922857142854,2828.98813741477,2763.8767036179984,2854.361,2837.0,2839.86,2853.08,1496833200.0,1496835000.0,,,,493.0037158489084,2017-06-07 16:00:00
1496835000.0,2840.584714285714,2830.527394183959,2765.560804498958,2847.99,2839.0,2840.193,2839.86,1496835000.0,1496836800.0,,,,491.939584213608,2017-06-07 16:30:00
1496836800.0,2840.9278571428576,2832.0104239686757,2767.2367914177757,2854.995,2832.947,2849.075,2840.193,1496836800.0,1496838600.0,,,,491.9972687056404,2017-06-07 17:00:00
1496838600.0,2845.2208571428573,2834.508048854607,2769.019608630545,2852.0,2840.26,2846.714,2849.942,1496838600.0,1496840400.0,,,,493.53586827990995,2017-06-07 17:30:00
1496840400.0,2846.457,2836.4011711332696,2770.764156942989,2847.108,2827.645,2837.0,2847.108,1496840400.0,1496842200.0,,,,493.1268800345992,2017-06-07 18:00:00
1496842200.0,2841.5004285714285,2837.1767023444627,2772.3321102018654,2842.38,2827.645,2830.18,2837.0,1496842200.0,1496844000.0,,,,491.44415584359996,2017-06-07 18:30:00
1496844000.0,2834.4905714285715,2836.3585502604374,2773.7810754084817,2835.146,2825.0,2825.316,2827.645,1496844000.0,1496845800.0,,0.08182670279999998,,490.26274973050397,2017-06-07 19:00:00
1496845800.0,2828.3748571428573,2834.899364247082,2775.1529949423098,2825.31,2801.001,2815.677,2825.046,1496845800.0,1496847600.0,,,,489.7724869809,2017-06-07 19:30:00
1496847600.0,2820.502857142857,2832.358704936835,2776.334056406704,2819.997,2779.605,2779.999,2811.26,1496847600.0,1496849400.0,,,,489.7724869809,2017-06-07 20:00:00
1496849400.0,2796.666571428571,2824.164012456421,2776.9284675881563,2784.529,2761.0,2783.357,2779.999,1496849400.0,1496851200.0,,,,489.7724869809,2017-06-07 20:30:00
1496851200.0,2787.014714285714,2817.4908111103455,2777.570640523152,2798.618,2781.0,2794.999,2783.357,1496851200.0,1496853000.0,,,,489.7724869809,2017-06-07 21:00:00
1496853000.0,2789.529857142857,2813.29745022184,2778.394050102414,2834.618,2786.441,2811.258,2794.999,1496853000.0,1496854800.0,,,,489.7724869809,2017-06-07 21:30:00
1496854800.0,2802.626714285714,2812.5300333288455,2779.4650344444135,2819.0,2800.002,2814.992,2811.23,1496854800.0,1496856600.0,,,,489.7724869809,2017-06-07 22:00:00
1496856600.0,2811.069,2812.191513789952,2780.5715044186377,2815.0,2800.003,2801.0,2809.064,1496856600.0,1496858400.0,,,,489.7724869809,2017-06-07 22:30:00
1496858400.0,2806.4631428571424,2809.727797486745,2781.440889077403,2810.499,2781.0,2800.648,2801.0,1496858400.0,1496860200.0,,,,489.7724869809,2017-06-07 23:00:00
1496860200.0,2802.797714285715,2807.550508515407,2782.285107098587,2804.991,2792.885,2793.333,2800.648,1496860200.0,1496862000.0,,,,489.7724869809,2017-06-07 23:30:00
1496862000.0,2796.518285714286,2804.2787551941706,2783.0157781883117,2809.706,2793.0,2794.222,2793.002,1496862000.0,1496863800.0,,,,489.7724869809,2017-06-08 00:00:00
1496863800.0,2794.886,2801.6737322609347,2783.7567890101395,2793.0,2775.81,2777.2,2793.0,1496863800.0,1496865600.0,,,,489.7724869809,2017-06-08 00:30:00
1496865600.0,2784.3681428571426,2796.846482957417,2784.2640400495748,2777.998,2732.756,2768.49,2777.2,1496865600.0,1496867400.0,,,,489.7724869809,2017-06-08 01:00:00
1496867400.0,2774.654571428571,2791.4224882024837,2784.6459570175707,2774.483,2737.0,2742.09,2768.49,1496867400.0,1496869200.0,,,,489.7724869809,2017-06-08 01:30:00
1496869200.0,2754.6485714285714,2782.5225825476764,2784.568211643819,2747.21,2711.0,2711.475,2735.237,1496869200.0,1496871000.0,,,,489.7724869809,2017-06-08 02:00:00
1496871000.0,2728.367142857143,2770.0536460670896,2784.003108988263,2715.908,2670.007,2676.785,2711.475,1496871000.0,1496872800.0,,,,489.7724869809,2017-06-08 02:30:00
1496872800.0,2696.0257142857145,2754.432262406017,2782.874794780054,2688.06,2630.0,2683.43,2675.0,1496872800.0,1496874600.0,,,,489.7724869809,2017-06-08 03:00:00
1496874600.0,2685.537857142857,2742.0649512824843,2781.8602592427205,2724.365,2645.0,2720.0,2683.43,1496874600.0,1496876400.0,,,,489.7724869809,2017-06-08 03:30:00
1496876400.0,2703.3778571428566,2737.243520956501,2781.4316448955988,2720.568,2700.0,2712.519,2715.85,1496876400.0,1496878200.0,,,,489.7724869809,2017-06-08 04:00:00
1496878200.0,2710.5008571428575,2731.5137577306364,2780.888065030651,2721.34,2688.44,2693.002,2712.519,1496878200.0,1496880000.0,,,,489.7724869809,2017-06-08 04:30:00
1496880000.0,2702.4351428571426,2723.2968788210947,2780.0433418396087,2695.018,2615.99,2627.45,2693.002,1496880000.0,1496881800.0,,,,489.7724869809,2017-06-08 05:00:00
1496881800.0,2658.3318571428567,2705.741668749437,2778.1372163553365,2691.942,2615.991,2678.129,2627.45,1496881800.0,1496883600.0,,,,489.7724869809,2017-06-08 05:30:00
1496883600.0,2665.774,2699.0700283044703,2777.044749013539,2692.043,2657.421,2684.446,2678.103,1496883600.0,1496885400.0,,,,489.7724869809,2017-06-08 06:00:00
1496885400.0,2674.498857142857,2694.5573229239244,2776.0465304206755,2719.395,2682.03,2719.38,2684.446,1496885400.0,1496887200.0,,,,489.7724869809,2017-06-08 06:30:00
1496887200.0,2703.5058571428567,2696.4376196568555,2775.601447270645,2721.94,2694.364,2720.0,2719.392,1496887200.0,1496889000.0,,,,489.7724869809,2017-06-08 07:00:00
1496889000.0,2714.743714285714,2698.5305417990357,2775.1799340003126,2741.841,2719.5,2735.002,2721.336,1496889000.0,1496890800.0,,,,489.7724869809,2017-06-08 07:30:00
1496890800.0,2728.484,2702.995389084363,2774.998344408017,2735.0,2709.67,2723.128,2735.0,1496890800.0,1496892600.0,,,,489.7724869809,2017-06-08 08:00:00
1496892600.0,2726.0737142857142,2705.449428584682,2774.5983458182627,2732.358,2716.71,2730.799,2723.999,1496892600.0,1496894400.0,,,,489.7724869809,2017-06-08 08:30:00
1496894400.0,2729.207714285714,2709.5009009382757,2774.2938560971206,2769.562,2728.11,2764.943,2730.798,1496894400.0,1496896200.0,,,,489.7724869809,2017-06-08 09:00:00
1496896200.0,2749.214,2719.383382409678,2774.555087572447,2778.97,2753.889,2777.99,2769.566,1496896200.0,1496898000.0,,,,489.7724869809,2017-06-08 09:30:00
1496898000.0,2767.5207142857143,2729.8604308289136,2775.031131049708,2788.0,2758.058,2765.722,2777.99,1496898000.0,1496899800.0,,,,489.7724869809,2017-06-08 10:00:00
1496899800.0,2769.1158571428573,2736.001172105991,2775.3020027759612,2799.758,2760.15,2799.758,2765.722,1496899800.0,1496901600.0,,,,489.7724869809,2017-06-08 10:30:00
1496901600.0,2786.923714285714,2747.0510172882123,2776.1464575639484,2818.052,2795.799,2810.0,2799.759,1496901600.0,1496903400.0,,,,489.7724869809,2017-06-08 11:00:00
1496903400.0,2800.7482857142854,2758.6478186192953,2777.131122499576,2810.999,2791.992,2806.85,2810.0,1496903400.0,1496905200.0,,,,489.7724869809,2017-06-08 11:30:00
1496905200.0,2806.736857142857,2769.5268500438365,2778.0221467601373,2810.2,2777.0,2778.605,2806.839,1496905200.0,1496907000.0,,,,489.7724869809,2017-06-08 12:00:00
1496907000.0,2791.1600000000003,2773.0600787869603,2778.465407716278,2787.99,2767.55,2779.969,2780.444,1496907000.0,1496908800.0,,,,489.7724869809,2017-06-08 12:30:00
1496908800.0,2783.419428571429,2776.1731760356893,2778.9443595684033,2789.148,2772.161,2782.443,2779.969,1496908800.0,1496910600.0,,,,489.7724869809,2017-06-08 13:00:00
1496910600.0,2781.1878571428574,2778.47249341574,2779.433584961295,2789.358,2780.001,2783.981,2784.609,1496910600.0,1496912400.0,,,,489.7724869809,2017-06-08 13:30:00
1496912400.0,2782.968428571429,2780.6834836063053,2779.947457035078,2788.997,2777.76,2784.995,2783.981,1496912400.0,1496914200.0,,,,489.7724869809,2017-06-08 14:00:00
1496914200.0,2784.3407142857145,2782.4121365074943,2780.4893878235557,2790.0,2782.222,2786.34,2784.999,1496914200.0,1496916000.0,,,,489.7724869809,2017-06-08 14:30:00
1496916000.0,2785.618714285714,2784.380204481674,2781.004219496628,2795.0,2783.964,2790.371,2789.999,1496916000.0,1496917800.0,,,,489.7724869809,2017-06-08 15:00:00
1496917800.0,2788.451285714286,2786.561959527809,2781.552049975739,2803.945,2786.49,2786.508,2790.381,1496917800.0,1496919600.0,,,,489.7724869809,2017-06-08 15:30:00
1496919600.0,2787.5877142857144,2787.0342352149623,2782.0410015894163,2795.959,2776.989,2784.656,2795.789,1496919600.0,1496921400.0,,,,489.7724869809,2017-06-08 16:00:00
1496921400.0,2786.0015714285714,2786.842856194166,2782.4994948639537,2789.0,2765.797,2768.009,2784.93,1496921400.0,1496923200.0,,,,489.7724869809,2017-06-08 16:30:00
1496923200.0,2775.408,2784.203208339432,2782.6882264761794,2771.2,2741.545,2760.335,2765.8,1496923200.0,1496925000.0,,,,489.7724869809,2017-06-08 17:00:00
1496925000.0,2766.002,2779.9160046680904,2782.760573087548,2774.135,2754.12,2771.036,2760.36,1496925000.0,1496926800.0,,,,489.7724869809,2017-06-08 17:30:00
1496926800.0,2767.546142857143,2777.780189167917,2783.0001705813456,2772.099,2736.1,2743.72,2770.532,1496926800.0,1496928600.0,,,,489.7724869809,2017-06-08 18:00:00
1496928600.0,2753.8981428571424,2771.509328359684,2782.8042511424414,2748.0,2738.518,2740.679,2743.728,1496928600.0,1496930400.0,,,,489.7724869809,2017-06-08 18:30:00
1496930400.0,2745.8845714285712,2766.2608556750733,2782.553882740194,2764.795,2738.518,2759.715,2740.67,1496930400.0,1496932200.0,,,,489.7724869809,2017-06-08 19:00:00
1496932200.0,2751.991142857143,2764.874928900323,2782.6058482729695,2764.0,2705.111,2718.327,2759.715,1496932200.0,1496934000.0,,,,489.7724869809,2017-06-08 19:30:00
1496934000.0,2733.345285714286,2756.798159323142,2781.966080963769,2732.071,2705.11,2719.9,2719.014,1496934000.0,1496935800.0,,,,489.7724869809,2017-06-08 20:00:00
1496935800.0,2725.138428571429,2750.1007072714406,2781.3148678265657,2743.061,2716.26,2733.993,2719.9,1496935800.0,1496937600.0,,,,489.7724869809,2017-06-08 20:30:00
1496937600.0,2727.728428571429,2746.6644263710427,2780.918415152758,2752.998,2731.001,2748.0,2733.998,1496937600.0,1496939400.0,,,,489.7724869809,2017-06-08 21:00:00
